query,KEGG_id,KEGG_name,KEGG_formula,KEGG_pathway,KEGG_module,KEGG_brite,KEGG_enzyme,KEGG_reaction
Acetate,cpd:C18375,Osaterone acetate,C22H27ClO5,NA,NA,Animal drugs in Japan [BR:br08331]; 96  Agents affecting metabolism;  961  Hormone preparations (except agents for breeding and external use);   9619  Other hormone preparations;    C18375  Osaterone acetate;Target-based classification of drugs [BR:br08310(D11105)]; Nuclear receptors;  Estrogen like receptors;   3-Ketosteroid receptor;    NR3C4 (AR);     D11105  Osaterone acetate (JAN),NA,NA
Acetate,cpd:C18568,Iminoctadine acetate,C18H41N7. (C2H4O2)3,NA,NA,Pesticides [BR:br08007]; Pesticides;  Fungicides;   Aliphatic nitrogen fungicides;    C18568  Iminoctadine acetate,NA,NA
Acetate,cpd:C18588,Sodium fluoroacetate;Sodium monofluoroacetate,C2H2FO2. Na,NA,NA,Pesticides [BR:br08007]; Pesticides;  Rodenticides;   Organofluorine rodenticides;    C18588  Sodium fluoroacetate,NA,NA
Acetate,cpd:C18723,Dodine;Dodecylguanidine acetate,C13H29N3. C2H4O2,NA,NA,Pesticides [BR:br08007]; Pesticides;  Fungicides;   Aliphatic nitrogen fungicides;    C18723  Dodine,NA,NA
Acetate,cpd:C18728,Fentin acetate,C20H18O2Sn,NA,NA,Pesticides [BR:br08007]; Pesticides;  Fungicides;   Organotin fungicides;    C18728  Fentin acetate,NA,NA
Acetate,cpd:C18940,Glyodin;Glyodin acetate,C20H40N2. C2H4O2,NA,NA,NA,NA,NA
Acetate,cpd:C19068,Medinoterb acetate,C13H16N2O6,NA,NA,Pesticides [BR:br08007]; Obsolete pesticides;  Herbicides;   Nitrophenol herbicides;    C19068  Medinoterb acetate,NA,NA
Acetate,cpd:C19119,Dinoseb acetate,C12H14N2O6,NA,NA,Pesticides [BR:br08007]; Obsolete pesticides;  Herbicides;   Nitrophenol herbicides;    C19119  Dinoseb acetate,NA,NA
Acetate,cpd:C19258,Methylazoxymethanol acetate,C4H8N2O3,NA,NA,NA,NA,NA
Acetate,cpd:C19309,Vinyl acetate,C4H6O2,NA,NA,NA,NA,NA
Acetate,cpd:C19546,Vinyl chloride-vinyl acetate copolymer;Pevikon,(C4H6O2)n. (C2H3Cl)n,NA,NA,NA,NA,NA
Acetate,cpd:C19757,(3Z)-Hex-3-en-1-yl acetate;(Z)-3-Hexen-1-ol acetate;cis-3-Hexenyl acetate,C8H14O2,alpha-Linolenic acid metabolism;Biosynthesis of secondary metabolites,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA07 Fatty esters;   FA0710 Short fatty esters;    C19757  (3Z)-Hex-3-en-1-yl acetate,2.3.1.195,R09631
Acetate,cpd:C19911,Iminodiacetate,C4H7NO4,NA,NA,NA,1.14.14.10,R09798
Acetate,cpd:C19992,"Rhodojaponin I;Grayanotoxane-5,6,10,14,16-pentol, 2,3-epoxy-, 6,14-diacetate, (2beta,3beta,6beta,14R)-",C24H36O8,NA,NA,Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0104 C20 isoprenoids (diterpenes);    PR010418 Leucothol and grayanotoxane diterpenoids;     C19992  Rhodojaponin I;Phytochemical compounds [BR:br08003]; Terpenoids;  Diterpenoids (C20);   Grayanoids;    C19992  Rhodojaponin I;Natural toxins [BR:br08009]; Phytotoxins;  Terpenoids;   Diterpenoids;    C19992  Rhodojaponin I,NA,NA
Acetate,cpd:C20151,"10beta,14beta-Dihydroxytaxa-4(20),11-dien-5alpha-yl acetate;5alpha-Acetoxy-10beta,14beta-dihydroxytaxadiene",C22H34O4,Diterpenoid biosynthesis;Biosynthesis of secondary metabolites,NA,NA,1.14.13.146,R06319 R09867
Acetate,cpd:C20152,"Taxusin;Taxa-4(20),11-diene-5alpha,9alpha,10beta,13alpha-tetrayl tetraacetate",C28H40O8,NA,NA,NA,1.14.14.182;1.14.14.183,R09868 R13019
Acetate,cpd:C20225,Coniferyl acetate,C12H14O4,Phenylpropanoid biosynthesis,NA,NA,1.1.1.318;1.1.1.319;2.3.1.-,R09931 R10248 R10253
Acetate,cpd:C20271,"[(1R)-2,2,3-Trimethyl-5-oxocyclopent-3-enyl]acetate",C10H14O3,"Pinene, camphor and geraniol degradation;Microbial metabolism in diverse environments",NA,NA,6.2.1.38,R10003 R10022 R13091
Acetate,cpd:C20324,"[(1S)-4-Hydroxy-2,2,3-trimethylcyclopent-3-enyl]acetate",C10H16O3,"Pinene, camphor and geraniol degradation",NA,NA,3.7.1.18,R10051
Acetate,cpd:C20465,Coumaryl acetate,C11H12O3,Phenylpropanoid biosynthesis;Biosynthesis of secondary metabolites,NA,NA,1.1.1.318;1.1.1.319;2.3.1.-,R10249 R10254 R10289
Acetate,cpd:C20505,Versiconal hemiacetal acetate,C20H16O9,Aflatoxin biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites,"Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1",NA,1.1.1.353;3.1.1.94,R10399 R10401 R10477
Acetate,cpd:C20506,Versiconol acetate,C20H18O9,Aflatoxin biosynthesis;Biosynthesis of secondary metabolites,NA,NA,1.1.1.353;3.1.1.94,R10398 R10399 R10478
Acetate,cpd:C20635,Methyl (indol-3-yl)acetate,C11H11NO2,NA,NA,NA,2.1.1.278,R10452
Acetate,cpd:C21396,Ethylenediaminetriacetic acid;Ethylenediaminetriacetate;ED3A,C8H14N2O6,NA,NA,NA,1.14.14.33,R11454 R11455
Acetate,cpd:C21397,"Ethylenediamine-N,N'-diacetic acid;Ethylenediaminediacetate;EDDA",C6H12N2O4,NA,NA,NA,1.14.14.33,R11455 R11456
Acetate,cpd:C21453,(2-Aminobenzoyl)acetate;2-Aminobenzoylacetate,C9H9NO3,Phenazine biosynthesis;Biosynthesis of secondary metabolites,NA,NA,2.3.1.230;3.1.2.32,R11542 R11589
Acetate,cpd:C21595,Erythromycin 2'-acetate;2'-Acetylerythromycin;2'-O-Acetylerythromycin A,C39H69NO14,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK04 Macrolides and lactone polyketides;   C21595  Erythromycin 2'-acetate;Prodrugs [br08324.html]; C21595,NA,NA
Acetate,cpd:C21619,(2-Hydroxy-1H-indol-3-yl)acetate,C10H9NO3,NA,NA,NA,1.14.13.235,R11730
Acetate,cpd:C22202,"2-Oxoindole-3-acetate;2-Oxoindole-3-acetic acid;2-Indolinone-3-acetate;2-(2-Oxo-1,3-dihydroindol-3-yl)acetate",C10H9NO3,Tryptophan metabolism,NA,NA,1.14.11.-,R12501
Acetate,cpd:C22588,"3,4,5-Trihydroxyphenylacetate;2-(3,4,5-Trihydroxyphenyl)acetic Acid",C8H8O5,NA,NA,Dietary phytochemicals [br08012.html]; Flavonoids;  C22588,NA,NA
Acetate,cpd:C22752,Ethylphenidate;Ethyl 2-phenyl-2-(piperidin-2-yl)acetate,C15H21NO2,NA,NA,Narcotics and psychotropics in Japan [br08308.html]; Narcotics by Cabinet Order Article 1 (157 substances);  C22752,NA,NA
Acetate,cpd:C22763,1-(2-Phenylethyl)-4-phenyl-4-acetoxypiperidine;1-Phenethyl-4-phenyl-4-piperidinol acetate;PEPAP,C21H25NO2,NA,NA,Narcotics and psychotropics in Japan [br08308.html]; Narcotics by Cabinet Order Article 1 (157 substances);  C22763,NA,NA
Acetate,cpd:C22819,Methyl alpha-acetylphenylacetate;MAPA;Methyl 3-oxo-2-phenylbutanoate,C11H12O3,NA,NA,Narcotics and psychotropics in Japan [br08308.html]; Stimulants by Control Act Article 2 Appended Table and Cabinet Order;  C22819,NA,NA
Acetone,cpd:C00111,Glycerone phosphate;Dihydroxyacetone phosphate;3-Hydroxy-2-oxopropyl phosphate,C3H7O6P,Glycolysis / Gluconeogenesis;Pentose and glucuronate interconversions;Fructose and mannose metabolism;Galactose metabolism;Glycerolipid metabolism;Inositol phosphate metabolism;Glycerophospholipid metabolism;Glyoxylate and dicarboxylate metabolism;Propanoate metabolism;Methane metabolism;Carbon fixation in photosynthetic organisms;Nicotinate and nicotinamide metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of amino acids,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate;Glycolysis, core module involving three-carbon compounds;Gluconeogenesis, oxaloacetate => fructose-6P;Reductive pentose phosphate cycle (Calvin cycle);Formaldehyde assimilation, xylulose monophosphate pathway;Pentose bisphosphate pathway (nucleoside degradation), archaea, nucleoside/NMP => 3-PGA/glycerone phosphate",NA,1.1.1.8;1.1.1.94;1.1.1.261;1.1.1.408;1.1.1.409;1.1.3.21;1.1.5.3;2.2.1.13;2.3.1.42;2.3.1.245;2.3.1.277;2.5.1.72;2.7.1.29;2.7.1.121;3.1.3.1;3.1.3.2;4.1.1.104;4.1.2.2;4.1.2.13;4.1.2.17;4.1.2.19;4.1.2.29;4.1.2.40;4.1.2.56;4.1.2.57;4.1.2.62;4.1.2.-;4.2.3.3;5.3.1.1,R00842 R00844 R00846 R00848 R00849 R01010 R01011 R01012;R01013 R01014 R01015 R01016 R01068 R01069 R01070 R01785;R01829 R02262 R02263 R02568 R04292 R05378 R05679 R05680;R08650 R08657 R10673 R10760 R11182 R11716 R11717 R11724;R11726 R12289 R12612 R12613 R12668 R12696
Acetone,cpd:C00184,"Glycerone;Dihydroxyacetone;1,3-Dihydroxyacetone;1,3-Dihydroxy-2-propanone;1,3-Dihydroxypropan-2-one",C3H6O3,Glycerolipid metabolism;Methane metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Carbon metabolism,"Formaldehyde assimilation, xylulose monophosphate pathway",Compounds with biological roles [BR:br08001]; Carbohydrates;  Monosaccharides;   Ketoses;    C00184  Dihydroxyacetone,1.1.1.6;1.1.1.156;1.1.99.22;2.2.1.3;2.7.1.29;2.7.1.121;3.1.3.1;3.1.3.2,R01010 R01011 R01012 R01034 R01039 R01045 R01440 R06862
Acetone,cpd:C00207,Acetone;Dimethyl ketone;2-Propanone;Propan-2-one,C3H6O,Butanoate metabolism;Metabolic pathways,"Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone",Lipids [BR:br08002]; FA  Fatty acyls;  FA12 Oxygenated hydrocarbons;   C00207  Propan-2-one;Drug groups [BR:br08330(D02311)]; Metabolizing enzyme substrate;  DG02855  CYP2E1 substrate;   D02311  Acetone;Drug metabolizing enzymes and transporters [br08309.html(D02311)]; Drug metabolizing enzymes;  D02311,1.1.1.80;1.1.1.-;1.14.13.226;1.14.14.141;1.14.14.148;1.14.15.-;2.6.3.1;4.1.1.4;4.1.2.46;4.1.2.47;4.1.99.16;4.2.3.22;6.4.1.6,R01366 R01550 R01553 R03796 R05564 R05568 R05735 R08207;R08543 R09002 R09487 R10703 R10704
Acetone,cpd:C01888,Aminoacetone;1-Amino-2-propanone,C3H7NO,"Glycine, serine and threonine metabolism;Metabolic pathways",NA,NA,1.1.1.75;1.1.1.381;1.4.3.4;1.4.3.21,R02529 R03758 R03759 R10852
Acetone,cpd:C01995,Acetone oxime;Acetoxime,C3H7NO,NA,NA,NA,2.6.3.1,R03796
Acetone,cpd:C02543,Glycerone sulfate;Dihydroxyacetone sulfate,C3H6O6S,NA,NA,NA,NA,NA
Acetone,cpd:C02659,Acetone cyanohydrin;alpha-Hydroxyisobutyronitrile;2-Hydroxy-2-methylpropanenitrile;2-Methyllactonitrile;Acetone cyanhydrin;2-Hydroxyisobutyronitrile,C4H7NO,Cyanoamino acid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites,NA,NA,1.14.14.41;2.4.1.63;3.2.1.21;4.1.2.46;4.1.2.47,R01553 R03625 R10038 R10040 R11598 R11642
Acetone,cpd:C03372,Acylglycerone phosphate;Dihydroxyacetone phosphate acyl ester;1-Acyl-glycerone 3-phosphate,C4H6O7PR,Glycerophospholipid metabolism;Ether lipid metabolism;Metabolic pathways,NA,NA,1.1.1.101;2.3.1.42;2.5.1.26,R01013 R02756 R04311
Acetone,cpd:C03505,Hydroxyacetone phosphate;Acetol phosphate,C3H7O5P,NA,NA,NA,1.1.1.7,R04236
Acetone,cpd:C03715,O-Alkylglycerone phosphate;Alkyl-glycerone 3-phosphate;Dihydroxyacetone phosphate alkyl ether,C3H6O6PR,Ether lipid metabolism;Metabolic pathways,NA,NA,1.1.1.101;2.5.1.26;2.7.1.84,R03944 R04311 R04360
Acetone,cpd:C05235,Hydroxyacetone;Acetol;1-Hydroxy-2-propanone;2-Ketopropyl alcohol;Acetone alcohol;Pyruvinalcohol;Pyruvic alcohol;Methylketol,C3H6O2,Propanoate metabolism;Metabolic pathways,NA,NA,1.1.1.6;1.1.1.-;4.1.99.24;4.1.99.25;4.4.1.41,R02528 R10717 R10718 R12150 R12151 R12764
Acetone,cpd:C12088,4-Hydroxycinnamoylmethane;4-Hydroxybenzalacetone;p-Hydroxybenzalacetone;4-(p-Hydroxyphenyl)-3-buten-2-one,C10H10O2,Degradation of flavonoids,NA,NA,2.3.1.212,R10234 R13079
Acetone,cpd:C13297,Geranylgeranylacetone;Teprenone,C23H38O,NA,NA,Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D01827)]; A ALIMENTARY TRACT AND METABOLISM;  A02 DRUGS FOR ACID RELATED DISORDERS;   A02B DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD);    A02BX Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD);     A02BX15 Teprenone;      D01827  Teprenone (JP18/INN) &lt;JP&gt;;Therapeutic category of drugs in Japan [BR:br08301(D01827)]; 2  Agents affecting individual organs;  23  Digestive organ agents;   232  Peptic ulcer agents;    2329  Others;     D01827  Teprenone (JP18/INN);Classification of Japanese OTC drugs [BR:br08313(D01827)]; Agents for digestive organs;  11 Stomachics;   D01827  Teprenone (JP18/INN);Risk category of Japanese OTC drugs [BR:br08312(D01827)]; Second-class OTC drugs;  Inorganic and organic chemicals;   Teprenone;    D01827  Teprenone (JP18/INN);Drug groups [BR:br08330(D01827)]; Gastrointestinal agent;  DG01975  Agents for peptic ulcer;   DG02008  Gastric mucosal protectant;    D01827  Teprenone;Drugs listed in the Japanese Pharmacopoeia [BR:br08311(D01827)]; Chemicals;  D01827  Teprenone;  D01827  Teprenone capsules;Rx-to-OTC switch list in Japan [br08314.html(D01827)]; D01827,NA,NA
Acetone,cpd:C15280,"16alpha,17-Isopropylidenedioxy-6alpha-methylprogesterone;16alpha,17-Dihydroxy-6alpha-methylpregn-4-ene-3,20-dione cyclic acetal with acetone",C25H36O4,NA,NA,NA,NA,NA
Acetone,cpd:C15499,"Pentane-2,4-dione;Acetylacetone;2,4-Dioxopentane",C5H8O2,NA,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA12 Oxygenated hydrocarbons;   C15499  Pentane-2,4-dione",1.13.11.50,R07183
Acetone,cpd:C15512,Phenylacetone;1-Phenyl-2-propanone,C9H10O,NA,NA,Narcotics and psychotropics in Japan [br08308.html]; Stimulants by Control Act Article 2 Appended Table and Cabinet Order;  C15512,1.14.13.92,R07201
Acetone,cpd:C17497,Zingerone;Zingiberone;Vanillylacetone;[0]-Paradol,C11H14O3,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK15 Phenolic lipids;   PK1502 Alkyl catechols and derivatives;    C17497  Zingerone;Phytochemical compounds [BR:br08003]; Shikimate / acetate-malonate pathway derived compounds;  Others;   Zingiber derived compounds;    C17497  Zingerone,NA,NA
Acetone,cpd:C19122,Hexachloroacetone,C3Cl6O,NA,NA,Pesticides [BR:br08007]; Obsolete pesticides;  Herbicides;   Others;    C19122  Hexachloroacetone,NA,NA
Butyrate,cpd:C00109,2-Oxobutanoate;2-Ketobutyric acid;2-Oxobutyric acid;2-Oxobutyrate;2-Oxobutanoic acid;alpha-Ketobutyric acid;alpha-Ketobutyrate,C4H6O3,"Glycine, serine and threonine metabolism;Cysteine and methionine metabolism;Valine, leucine and isoleucine biosynthesis;Propanoate metabolism;C5-Branched dibasic acid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids","Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine;Isoleucine biosynthesis, pyruvate => 2-oxobutanoate;Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine",Compounds with biological roles [BR:br08001]; Organic acids;  Carboxylic acids;   2-Oxocarboxylic acids;    C00109  2-Oxobutanoate;Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0106 Oxo fatty acids;    C00109  2-Oxobutanoic acid,1.1.1.27;1.1.1.85;1.2.3.-;1.2.4.4;1.2.7.1;2.2.1.6;2.3.1.54;2.3.3.6;2.5.1.48;2.6.1.42;2.6.1.44;3.5.99.7;3.5.99.10;4.1.1.112;4.3.1.19;4.4.1.1;4.4.1.2;4.4.1.11,R00654 R00993 R00994 R00995 R00996 R00997 R00998 R00999;R01000 R01001 R01199 R01283 R04673 R04770 R04930 R05840;R06987 R08637 R08648 R10991 R10992 R10996 R11098
Butyrate,cpd:C00246,Butanoic acid;Butanoate;Butyrate;Butyric acid,C4H8O2,Butanoate metabolism;Metabolic pathways;Carbohydrate digestion and absorption;Protein digestion and absorption,NA,Compounds with biological roles [BR:br08001]; Organic acids;  Carboxylic acids;   Monocarboxylic acids;    C00246  Butyrate; Butanoate; Lipids;  Fatty acids;   Saturated fatty acids;    C00246  Butyric acid (4:0);Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0101 Straight chain fatty acids;    C00246  Butanoic acid;Phytochemical compounds [BR:br08003]; Fatty acids related compounds;  Fatty acids;   Saturated fatty acids;    C00246  Butyric acid,1.3.1.31;2.7.2.7;2.8.3.8;2.8.3.9;3.1.1.51;3.6.1.20;3.7.1.7;6.2.1.2,R01176 R01179 R01365 R01688 R01689 R01690 R03781 R04119
Butyrate,cpd:C00334,4-Aminobutanoate;4-Aminobutanoic acid;4-Aminobutyrate;4-Aminobutyric acid;gamma-Aminobutyric acid;GABA,C4H9NO2,"Alanine, aspartate and glutamate metabolism;Arginine and proline metabolism;beta-Alanine metabolism;Butanoate metabolism;Nicotinate and nicotinamide metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Quorum sensing;cAMP signaling pathway;Neuroactive ligand-receptor interaction;Synaptic vesicle cycle;Retrograde endocannabinoid signaling;GABAergic synapse;Taste transduction;Estrogen signaling pathway;GnRH secretion;Morphine addiction;Nicotine addiction","GABA (gamma-Aminobutyrate) shunt;GABA biosynthesis, eukaryotes, putrescine => GABA;GABA biosynthesis, prokaryotes, putrescine => GABA",Compounds with biological roles [BR:br08001]; Peptides;  Amino acids;   Other amino acids;    C00334  gamma-Aminobutyric acid;  Amines;   Biogenic amines;    C00334  gamma-Aminobutyric acid (GABA); Hormones and transmitters;  Neurotransmitters;   Amino acids;    C00334  GABA;Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0110 Amino fatty acids;    C00334  4-Aminobutanoic acid;Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D00058)]; N NERVOUS SYSTEM;  N03 ANTIEPILEPTICS;   N03A ANTIEPILEPTICS;    N03AG Fatty acid derivatives;     N03AG03 Aminobutyric acid;      D00058  gamma-Aminobutyric acid (JAN) &lt;JP&gt;;Therapeutic category of drugs in Japan [BR:br08301(D00058)]; 2  Agents affecting individual organs;  21  Cardiovascular agents;   219  Miscellaneous;    2190  Miscellaneous;     D00058  gamma-Aminobutyric acid (JAN);Drug groups [BR:br08330(D00058)]; Neuropsychiatric agent;  DG01567  GABA-A receptor agonist;   D00058  gamma-Aminobutyric acid;  DG01565  GABA-B receptor agonist;   D00058  gamma-Aminobutyric acid;  DG03199  Antiepileptic agent;   DG02037  GABA mimetic antiepileptic;    D00058  gamma-Aminobutyric acid;Drug classes [BR:br08332(D00058)]; Neuropsychiatric agent;  DG03199  Antiepileptic agent;   D00058  gamma-Aminobutyric acid;Target-based classification of drugs [BR:br08310(D00058)]; G Protein-coupled receptors;  Metabotropic glutamate receptor family;   GABA (metabotropic);    GABBR;     D00058  gamma-Aminobutyric acid (JAN) &lt;JP&gt;; Ion channels;  Ligand-gated ion channels;   GABA (ionotropic);    GABR;     D00058  gamma-Aminobutyric acid (JAN) &lt;JP&gt;,1.2.1.3;1.2.1.19;1.2.1.-;1.5.3.19;2.1.4.1;2.6.1.19;2.6.1.96;3.4.13.18;3.4.13.20;3.5.1.63;3.5.1.94;3.5.3.7;4.1.1.15;6.3.2.11,R00261 R01648 R01986 R01987 R01989 R01990 R01991 R01992;R02549 R07419 R10102 R10178 R10179
Butyrate,cpd:C01188,3-Hydroxy-2-methylpropanoate;3-Hydroxyisobutyrate;3-Hydroxyisobutyric acid,C4H8O3,NA,NA,NA,1.1.1.31;3.1.2.4,R02047 R03352
Butyrate,cpd:C01205,(R)-3-Amino-2-methylpropanoate;(R)-3-Aminoisobutyrate;D-3-Aminoisobutanoate;(R)-beta-Aminoisobutyrate;(R)-3-Aminoisobutyric acid,C4H9NO2,"Pyrimidine metabolism;Valine, leucine and isoleucine degradation;Metabolic pathways","Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0110 Amino fatty acids;    C01205  (R)-3-Aminoisobutyric acid,2.6.1.40;3.5.1.6,R02050 R04666
Butyrate,cpd:C02261,D-2-Aminobutyrate;D-2-Aminobutyric acid;D-2-Aminobutanoic acid;(R)-2-Aminobutanoic acid,C4H9NO2,NA,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0110 Amino fatty acids;    C02261  (R)-2-Aminobutanoic acid,NA,NA
Butyrate,cpd:C02632,2-Methylpropanoate;2-Methylpropanoic acid;Isobutyric acid;Isobutanoate;Dimethylacetic acid;Isobutyrate,C4H8O2,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Protein digestion and absorption,"Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate",Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0102 Branched fatty acids;    C02632  2-Methylpropanoate,2.7.2.14;3.7.1.-,R04002 R05364
Butyrate,cpd:C03283,"L-2,4-Diaminobutanoate;alpha,gamma-Diaminobutyrate;L-2,4-Diaminobutyrate",C4H10N2O2,"Glycine, serine and threonine metabolism;Metabolic pathways;Microbial metabolism in diverse environments;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids","Ectoine biosynthesis, aspartate => ectoine;Ectoine degradation, ectoine => aspartate",NA,2.3.1.178;2.6.1.46;2.6.1.76;3.5.1.125;4.1.1.86,R02293 R06977 R06978 R07650 R09801
Butyrate,cpd:C03284,L-3-Aminoisobutanoate;(S)-3-Aminoisobutyrate;L-3-Aminoisobutyrate;(S)-3-Aminoisobutanoate;(S)-3-Amino-2-methylpropanoate;(S)-beta-Aminoisobutyrate;(S)-3-Aminoisobutyric acid,C4H9NO2,"Valine, leucine and isoleucine degradation;Metabolic pathways",NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0110 Amino fatty acids;    C03284  (S)-3-Aminoisobutyric acid,2.6.1.18;2.6.1.22,R04187 R04188
Butyrate,cpd:C03634,"Phorbol 12,13-dibutanoate;Phorbol-12,13-dibutyrate",C28H40O8,NA,NA,"Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0104 C20 isoprenoids (diterpenes);    PR010433 Tigliane and ingenane diterpenoids;     C03634  Phorbol 12,13-dibutanoate",3.1.1.51,R04119
Butyrate,cpd:C05100,3-Ureidoisobutyrate,C5H10N2O3,NA,NA,NA,NA,NA
Butyrate,cpd:C05984,2-Hydroxybutanoic acid;2-Hydroxybutyrate;2-Hydroxybutyric acid;(S)-2-Hydroxybutanoate;(2S)-2-Hydroxybutanoic acid,C4H8O3,Propanoate metabolism,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0105 Hydroxy fatty acids;    C05984  2-Hydroxybutanoic acid,1.1.1.27,R01000
Butyrate,cpd:C06001,(S)-3-Hydroxyisobutyrate,C4H8O3,"Valine, leucine and isoleucine degradation;Metabolic pathways",NA,NA,1.1.1.31;3.1.2.4,R05064 R05066
Butyrate,cpd:C06054,2-Oxo-3-hydroxy-4-phosphobutanoate;alpha-Keto-3-hydroxy-4-phosphobutyrate;(3R)-3-Hydroxy-2-oxo-4-phosphonooxybutanoate;(3R)-3-Hydroxy-2-oxo-4-phosphooxybutanoate,C4H7O8P,Vitamin B6 metabolism;Metabolic pathways;Biosynthesis of cofactors,"Pyridoxal-P biosynthesis, erythrose-4P => pyridoxal-P",NA,1.1.1.290;2.6.1.52,R04210 R05085
Butyrate,cpd:C06143,Poly-beta-hydroxybutyrate,(C4H6O2)n,Butanoate metabolism;Metabolic pathways,NA,NA,2.3.1.304;3.1.1.75,R04254 R05118
Butyrate,cpd:C06435,5'-Butyrylphosphoinosine;Inosine 5'-phosphobutyrate,C14H19N4O9P,Purine metabolism,NA,NA,3.6.1.20,R01690
Butyrate,cpd:C06442,"N(gamma)-Acetyldiaminobutyrate;N4-Acetyl-L-2,4-diaminobutyrate;N4-Acetyl-L-2,4-diaminobutanoate;(2S)-4-Acetamido-2-aminobutanoate",C6H12N2O3,"Glycine, serine and threonine metabolism;Metabolic pathways;Microbial metabolism in diverse environments","Ectoine biosynthesis, aspartate => ectoine",NA,2.3.1.178;4.2.1.108,R06978 R06979
Butyrate,cpd:C07335,2-Amino-3-oxo-4-phosphonooxybutyrate;L-2-Amino-3-oxo-4-phosphonooxybutyrate;(2S)-2-Amino-3-oxo-4-phosphonooxybutanoate,C4H8NO7P,Vitamin B6 metabolism;Metabolic pathways;Biosynthesis of cofactors,"Pyridoxal-P biosynthesis, erythrose-4P => pyridoxal-P",NA,1.1.1.262,R05681 R07406
Butyrate,cpd:C08489,"(Z)-3,5-Hexadienyl butyrate",C10H16O2,NA,NA,NA,NA,NA
Butyrate,cpd:C09086,Diterpenoid EF-D;12-Deoxy-phorbol-13-alpha-methylbutyrate-20-acetate,C27H38O7,NA,NA,Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0104 C20 isoprenoids (diterpenes);    PR010433 Tigliane and ingenane diterpenoids;     C09086  Diterpenoid EF-D;Phytochemical compounds [BR:br08003]; Terpenoids;  Diterpenoids (C20);   Tiglianes;    C09086  Diterpenoid EF-D,NA,NA
Butyrate,cpd:C12045,Ansamitocin P-3;Ansamitosin P-3;Antibiotic C15003P3;C15003P3;Maytansinol isobutyrate;2'-De(acetylmethylamino)-2'-methylmaytansine,C32H43ClN2O9,Biosynthesis of ansamycins;Type I polyketide structures;Biosynthesis of secondary metabolites,NA,Lipids [BR:br08002]; PK  Polyketides;  PK05 Ansamycins and related polyketides;   C12045  Ansamitocin P3;Secondary metabolites in pathway maps [br08011.html]; Biosynthetic pathways and modules of secondary metabolites;  C12045,2.1.1.-,R09856
